type,price,position,capital,confidence,stop_loss,take_profit,reason,profit
trailing_stop,2588.25,,10096.262561706404,0.0,,,trailing_stop,-0.5421331964192735
buy,2598.35,0.10996601958724073,9810.532354711897,0.6584230966500813,2582.4982142857143,2630.053571428571,signal,
take_profit,2637.2,,10100.534741567368,0.0,,,take_profit,4.272179860964292
buy,2632.7,0.11504442720704879,9797.65727805937,0.7403585032085683,2609.973214285714,2678.1535714285715,signal,
trailing_stop,2620.75,,10099.159960662244,0.6104286946552864,,,trailing_stop,-1.3747809051242121
buy,2623.44,0.1016408959882712,9832.511168490773,0.615675603672432,2599.6292857142857,2671.0614285714287,signal,
trailing_stop,2593.77,,10096.144275278271,0.0,,,trailing_stop,-3.0156853839720137
buy,2596.07,0.11589362581177871,9795.276310117088,0.7529233909201731,2568.3128571428574,2651.584285714285,signal,
trailing_stop,2579.24,,10094.193785555859,0.0,,,trailing_stop,-1.95048972241228
buy,2577.11,0.10501886218545721,9823.548625629095,0.6107432117603777,2559.9314285714286,2611.467142857143,signal,
trailing_stop,2579.53,,10094.447931202347,0.6837216937539146,,,trailing_stop,0.2541456464888141
buy,2579.05,0.10592722851935847,9821.256312489495,0.6108605896652677,2564.683928571429,2607.782142857143,signal,
trailing_stop,2566.31,,10093.09841831101,0.0,,,trailing_stop,-1.3495128913366519
buy,2567.71,0.1070737892747452,9818.163978852353,0.6323078145436107,2548.549285714286,2606.0314285714285,signal,
trailing_stop,2563.0,,10092.594100763525,0.6304335101984819,,,trailing_stop,-0.5043175474840538
buy,2573.64,0.1066615375911232,9818.085701157506,0.6379534600113905,2552.2257142857143,2616.468571428571,signal,
close_long,2558.38,,10090.966445699883,0.6205712494189064,,,signal,-1.627655063640515
buy,2542.83,0.10455959808928508,9825.089162890506,0.6387713956165508,2512.147857142857,2604.1942857142853,signal,
trailing_stop,2540.98,,10090.773010443418,0.5892793896482178,,,trailing_stop,-0.1934352564651679
buy,2534.59,0.10283361958280052,9830.131946585047,0.6025077919820319,2509.2489285714287,2585.272142857143,signal,
close_long,2527.13,,10090.00587164133,0.6000595085361475,,,signal,-0.7671388020876956
buy,2539.29,0.11708788090730037,9792.68578653223,0.7354475755177474,2513.584642857143,2590.700714285714,signal,
trailing_stop,2559.61,,10092.385097381366,0.741631818679702,,,trailing_stop,2.379225740036363
buy,2553.3,0.11151411468031942,9807.656108368106,0.6876610502933621,2528.108928571429,2603.682142857143,signal,
trailing_stop,2538.72,,10090.759221589327,0.6555849545698738,,,trailing_stop,-1.6258757920390998
buy,2545.19,0.10599773540822341,9820.974845405672,0.6475258803387951,2516.1060714285713,2603.357857142857,signal,
trailing_stop,2517.75,,10087.850643729726,0.0,,,trailing_stop,-2.9085778596016563
buy,2521.0,0.10103417588663469,9833.143486319519,0.6225019200558778,2483.348214285714,2596.3035714285716,signal,
trailing_stop,2496.18,,10085.342975484218,0.554801254616969,,,trailing_stop,-2.5076682455062893
buy,2512.61,0.10278057104265328,9827.095484876738,0.6313764605058716,2476.417142857143,2584.9957142857143,signal,
close_long,2563.76,,10090.60020169305,0.7491100606911507,,,signal,5.2572262088317245
buy,2558.2,0.11363539036740469,9799.898146055157,0.7212970334624874,2529.6,2615.4,signal,
trailing_stop,2577.82,,10092.82972805206,0.6264937271841258,,,trailing_stop,2.2295263590085193
buy,2571.54,0.1070876735355566,9817.449492048436,0.6496963603083097,2547.493571428571,2619.6328571428576,signal,
trailing_stop,2543.9,,10089.869824755539,0.0,,,trailing_stop,-2.9599032965227705
buy,2537.52,0.10147272239004412,9832.380762236353,0.6257868975123673,2501.6485714285714,2609.262857142857,signal,
trailing_stop,2515.89,,10087.674969770242,0.6109321440137778,,,trailing_stop,-2.1948549852966655
buy,2529.78,0.10988391813927956,9809.692831339855,0.6489910327704911,2509.2514285714287,2570.837142857143,signal,
trailing_stop,2543.98,,10089.23532140782,0.7638631010693397,,,trailing_stop,1.5603516375777498
buy,2541.5,0.10644449577207603,9818.706635403089,0.6226695815634372,2520.825,2582.85,signal,
trailing_stop,2518.87,,10086.826482468497,0.6820485295125084,,,trailing_stop,-2.408838939322092
buy,2527.4,0.10741727721700432,9815.340056030242,0.641501978440891,2502.2285714285717,2577.742857142857,signal,
trailing_stop,2542.61,,10088.46029925497,0.6452029975695669,,,trailing_stop,1.6338167864706397
buy,2544.24,0.10683731693132632,9816.640524025612,0.6312772337246646,2522.3185714285714,2588.082857142857,signal,
trailing_stop,2562.38,,10090.398328184103,0.751767410502087,,,trailing_stop,1.9380289291342945
buy,2570.51,0.12032562441998743,9781.10010735628,0.7824840285947402,2543.4242857142863,2624.6814285714286,signal,
trailing_stop,2568.92,,10090.207010441274,0.6945862637896761,,,trailing_stop,-0.1913177428277975
buy,2567.34,0.11532965302188486,9794.116579052068,0.6895600837405257,2553.3007142857145,2595.4185714285713,signal,
take_profit,2599.7,,10093.939078013062,0.7811696683293008,,,take_profit,3.732067571788156
buy,2594.85,0.12385294247171626,9772.559270240328,0.7856170436425638,2578.1375,2628.275,signal,
trailing_stop,2586.72,,10092.932153590766,0.6544936297609673,,,trailing_stop,-1.0069244222950666
buy,2589.9,0.10544339083642687,9819.844315663504,0.6156685416750145,2573.8357142857144,2622.028571428572,signal,
trailing_stop,2591.0,,10093.048141320685,0.6400119560619164,,,trailing_stop,0.11598772992005997
buy,2569.8,0.10799195303327287,9815.53042041578,0.6636617385314167,2543.8750000000005,2621.6499999999996,signal,
take_profit,2621.89,,10098.673442154188,0.8228066720167118,,,take_profit,5.62530083350315
buy,2624.92,0.1262370082624661,9767.311394425875,0.8271263255091936,2606.0575000000003,2662.6449999999995,signal,
trailing_stop,2617.38,,10097.721615111888,0.6700280530719119,,,trailing_stop,-0.9518270422989897
buy,2622.9,0.10501359488453933,9822.28145708923,0.6369140167259392,2602.2875,2664.1250000000005,signal,
trailing_stop,2602.9,,10095.621343214198,0.0,,,trailing_stop,-2.100271897690787
buy,2599.19,0.10970474127306505,9810.47787674466,0.6656221750538639,2580.4953571428573,2636.5792857142856,signal,
trailing_stop,2597.23,,10095.406321921304,0.5677687751528211,,,trailing_stop,-0.2150212928952115
buy,2596.77,0.10342324064170298,9826.839953320148,0.6349789030540842,2569.4325,2651.4449999999997,signal,
trailing_stop,2582.13,,10093.892205678309,0.705785779964911,,,trailing_stop,-1.5141162429945185
buy,2581.22,0.10645852225084684,9819.099338873977,0.6272092092259565,2563.387857142857,2616.884285714286,signal,
trailing_stop,2573.5,,10093.070345886532,0.6207723968969685,,,trailing_stop,-0.8218597917765164
buy,2582.8,0.10734813794410904,9815.811575204487,0.6317654002038084,2566.2660714285716,2615.8678571428572,signal,
trailing_stop,2567.23,,10091.398935378742,0.6908146364318736,,,trailing_stop,-1.6714105077897954
buy,2571.55,0.11187462160271101,9803.707752196291,0.6584217040887429,2558.108928571429,2598.432142857143,signal,
trailing_stop,2568.31,,10091.03646160475,0.6027216784697611,,,trailing_stop,-0.3624737739928101
buy,2575.65,0.11964674749117393,9782.868316429107,0.7492021534988926,2556.444642857143,2614.0607142857143,signal,
trailing_stop,2560.33,,10089.203473433185,0.0,,,trailing_stop,-1.8329881715648042
buy,2553.7,0.1164002761328584,9791.952088272705,0.7239032261892295,2531.0071428571428,2599.0857142857144,signal,
trailing_stop,2539.19,,10087.514505426498,0.0,,,trailing_stop,-1.688968006687748
buy,2541.11,0.1086011537744304,9811.547027558754,0.6423888394838768,2520.336785714286,2582.6564285714285,signal,
trailing_stop,2508.49,,10083.971935790374,0.5858249414747443,,,trailing_stop,-3.542569636121957
buy,2485.01,0.10338100886162939,9827.069094959137,0.6041985236104717,2455.7475000000004,2543.5350000000003,signal,
trailing_stop,2467.01,,10082.111077630865,0.0,,,trailing_stop,-1.860858159509329
buy,2478.16,0.10488581547874375,9822.187245144061,0.625110076584716,2446.1349999999998,2542.21,signal,
trailing_stop,2497.86,,10084.177328195796,0.6351012218049112,,,trailing_stop,2.0662505649312806
buy,2490.69,0.1143858273913422,9799.277691770454,0.6534396908340355,2476.4810714285713,2519.1078571428575,signal,
trailing_stop,2482.49,,10083.239364411187,0.0,,,trailing_stop,-0.9379637846090373
buy,2491.45,0.1081394578735394,9813.815312092158,0.6085587332335977,2474.5125,2525.3250000000003,signal,
close_long,2505.0,,10084.704654065374,0.7435901725695417,,,signal,1.4652896541864786
buy,2500.9,0.12878249754643342,9762.632505951498,0.7771621419820884,2487.967857142857,2526.7642857142855,signal,
trailing_stop,2487.44,,10082.971241648398,0.685536656476381,,,trailing_stop,-1.7334124169749985
buy,2486.61,0.10943335113452313,9810.853176383782,0.6070578578978096,2473.126071428572,2513.5778571428573,signal,
trailing_stop,2481.04,,10082.36169788258,0.0,,,trailing_stop,-0.6095437658193117
buy,2482.3,0.10859175812671337,9812.804376684639,0.6214949891848529,2461.6178571428577,2523.664285714285,signal,
close_long,2489.2,,10083.110981013653,0.726019929504943,,,signal,0.7492831310742828
buy,2484.4,0.12531040964601473,9771.789799289094,0.750061132292734,2468.8607142857145,2515.4785714285717,signal,
close_long,2477.58,,10082.256364019868,0.6397774690197924,,,signal,-0.854616993785841
buy,2479.15,0.1118165279439447,9805.046418767637,0.6188813617059019,2467.525,2502.3999999999996,signal,
trailing_stop,2471.89,,10081.444576026994,0.5907287484263941,,,trailing_stop,-0.8117879928730629
buy,2477.89,0.11476529393963422,9797.068801826914,0.6568383818181627,2462.2774999999997,2509.115,signal,
trailing_stop,2456.25,,10078.96105506614,0.5825544508811009,,,trailing_stop,-2.48352096085367
buy,2460.83,0.10946308494335309,9809.59101174499,0.6124366814069064,2442.9728571428573,2496.5442857142857,signal,
close_long,2482.68,,10081.352823472153,0.7357466681789813,,,signal,2.3917684060122553
buy,2475.85,0.12530785580383286,9771.109368680232,0.7496032734252465,2459.5214285714287,2508.5071428571423,signal,
trailing_stop,2468.09,,10080.380434511115,0.6558497614119772,,,trailing_stop,-0.9723889610377133
buy,2459.84,0.11434389226388585,9799.112754564718,0.6517386826427652,2442.675714285714,2494.168571428572,signal,
trailing_stop,2466.4,,10081.130530444367,0.6855983334353543,,,trailing_stop,0.7500959332510849
buy,2467.09,0.11420644955938174,9799.372940800911,0.6543421590949876,2449.591785714286,2502.0864285714288,signal,
trailing_stop,2465.33,,10080.929527093142,0.6662458599421244,,,trailing_stop,-0.20100335122453677
buy,2468.64,0.1140145426746503,9799.468666464792,0.6404759883426488,2454.970357142857,2495.9792857142857,signal,
trailing_stop,2478.01,,10081.997843358004,0.6356732524618105,,,trailing_stop,1.0683162648615128
buy,2469.39,0.10934426909661747,9811.984198693508,0.603122100965415,2454.975714285714,2498.2185714285715,signal,
close_long,2480.7,,10083.234527041486,0.7568157665851116,,,signal,1.2366836834827377
buy,2475.37,0.1240575485665914,9776.146193046203,0.7212968453753439,2463.795,2498.5199999999995,signal,
trailing_stop,2477.61,,10083.512415950276,0.6413710580483726,,,trailing_stop,0.2778889087891941
buy,2483.41,0.12286640382452882,9778.384760028403,0.7083772994398628,2473.563571428571,2503.1028571428574,signal,
trailing_stop,2478.44,,10082.901769923268,0.6485257042680131,,,trailing_stop,-0.6106460270078836
buy,2476.32,0.11929363638434959,9787.492552271975,0.67676243988616,2466.055714285714,2496.8485714285716,signal,
close_long,2486.19,,10084.079198114381,0.7553461505017509,,,signal,1.1774281911135174
buy,2484.26,0.12826408897548278,9765.43785243615,0.7437765493638631,2477.3903571428577,2497.9992857142856,signal,
take_profit,2501.82,,10086.331515516791,0.0,,,take_profit,2.2523174024094708
buy,2497.98,0.12355197767785873,9777.701146317053,0.7228773352532906,2487.2639285714286,2519.412142857143,signal,
trailing_stop,2495.97,,10086.083176041659,0.677756257590907,,,trailing_stop,-0.24833947513252302
buy,2496.8,0.11606066564338473,9796.302906063256,0.6670028422916708,2483.494642857143,2523.410714285714,signal,
take_profit,2525.72,,10089.439650492066,0.0,,,take_profit,3.356474450406642
buy,2521.42,0.130246650961138,9761.033139825633,0.8045481364255735,2506.7682142857143,2550.7235714285716,signal,
trailing_stop,2505.59,,10087.37784600735,0.0,,,trailing_stop,-2.061804484714805
buy,2507.59,0.11792715672712814,9791.66488706997,0.6825085579352422,2495.657857142857,2531.454285714286,signal,
trailing_stop,2501.23,,10086.627829290564,0.0,,,trailing_stop,-0.75001671678455
buy,2502.85,0.11577393708994915,9796.863030844985,0.6631049228034336,2490.6517857142853,2527.2464285714286,signal,
trailing_stop,2502.4,,10086.575731018873,0.6862529578993155,,,trailing_stop,-0.05209827169045606
buy,2501.25,0.11378072992203994,9801.981680301371,0.6356048246384249,2492.075,2519.6000000000004,signal,
trailing_stop,2491.18,,10085.429959068559,0.0,,,trailing_stop,-1.1457719503149608
buy,2494.44,0.11221406940957442,9805.51869577054,0.625187762579692,2483.5792857142856,2516.161428571429,signal,
take_profit,2519.3,,10088.21960083408,0.0,,,take_profit,2.7896417655220342
buy,2518.02,0.1274062446737492,9767.408128620686,0.7641385085376674,2507.2789285714284,2539.5021428571426,signal,
take_profit,2542.18,,10091.297735705397,0.0,,,take_profit,3.078134871317762
buy,2538.82,0.1209112365236594,9784.3258701944,0.7421582222721018,2520.67,2575.1200000000003,signal,
take_profit,2576.26,,10095.824652400843,0.7725812068538563,,,take_profit,4.526916695445815
buy,2573.93,0.12311431171741213,9778.937032042044,0.7876284106998616,2552.490714285714,2616.808571428571,signal,
trailing_stop,2559.79,,10094.083816033159,0.6350755278144784,,,trailing_stop,-1.7408363676841918
buy,2564.25,0.10422484060336851,9826.825268515971,0.6143040945725871,2542.2375,2608.275,signal,
trailing_stop,2541.41,,10091.703320673778,0.0,,,trailing_stop,-2.380495359380952
buy,2539.3,0.10367851810012403,9828.432459662134,0.6197403229828281,2511.4982142857143,2594.9035714285715,signal,
trailing_stop,2514.21,,10089.102026654646,0.0,,,trailing_stop,-2.601294019132127
buy,2463.01,0.09906683737197884,9845.099415539087,0.6037038007364801,2420.0082142857145,2549.0135714285716,signal,
trailing_stop,2435.21,,10086.347968575705,0.6263833671318237,,,trailing_stop,-2.75405807894103
buy,2397.39,0.10953928705729259,9823.739577177423,0.7062673632875553,2347.8864285714285,2496.3971428571426,signal,
close_long,2417.79,,10088.582570031675,0.7390615896257797,,,signal,2.234601455968779
buy,2412.66,0.11650791770256051,9807.488577307415,0.7035763727628641,2381.2028571428573,2475.5742857142855,signal,
take_profit,2499.5,,10098.700117604965,0.0,,,take_profit,10.117547573290372
buy,2480.63,0.1166568382798827,9809.31766486274,0.7534483178775077,2443.0817857142856,2555.726428571429,signal,
trailing_stop,2443.61,,10094.381481451845,0.6084107351937134,,,trailing_stop,-4.318636153121256
buy,2441.79,0.09901341173459818,9852.61152281242,0.6159237655963671,2393.2721428571426,2538.8257142857146,signal,
close_long,2431.51,,10093.363623579213,0.619067679160386,,,signal,-1.017857872631644
buy,2427.92,0.10403982912073965,9840.763241660386,0.6169069387683069,2390.8628571428576,2502.0342857142855,signal,
trailing_stop,2399.1,,10090.365195703953,0.5640075625412477,,,trailing_stop,-2.998427875259734
buy,2401.09,0.10591068465550108,9836.064109884475,0.6066895063286757,2369.179285714286,2464.9114285714286,signal,
trailing_stop,2386.1,,10088.777594540967,0.5785105986582566,,,trailing_stop,-1.587601162985986
buy,2393.3,0.10768062008027593,9831.065566502843,0.6001141113485455,2367.0303571428576,2445.839285714286,signal,
trailing_stop,2378.79,,10087.215148743602,0.0,,,trailing_stop,-1.5624457973648271
buy,2379.56,0.11854302913491738,9805.134898335318,0.6966732309068349,2351.2975,2436.0849999999996,signal,
trailing_stop,2371.89,,10086.305923710137,0.6605658012552471,,,trailing_stop,-0.9092250334648249
buy,2375.2,0.11354594139839995,9816.611603700658,0.6393688173957217,2350.35,2424.8999999999996,signal,
trailing_stop,2353.69,,10083.863550510658,0.0,,,trailing_stop,-2.442373199479556
buy,2387.9,0.11265513627273537,9814.854350604994,0.658010424137206,2357.157142857143,2449.385714285714,signal,
trailing_stop,2397.6,,10084.956305332504,0.6272713078825397,,,trailing_stop,1.0927548218455125
buy,2406.58,0.11297577888110726,9813.07105539281,0.6498552111023128,2380.7139285714284,2458.312142857143,signal,
trailing_stop,2394.49,,10083.590428165831,0.6522150763361547,,,trailing_stop,-1.365877166672603
buy,2397.25,0.1141404945524755,9809.96712759991,0.6305901837002947,2378.782142857143,2434.1857142857143,signal,
trailing_stop,2401.51,,10084.076666672625,0.6631744561264602,,,trailing_stop,0.48623850679357056
buy,2401.0,0.11892123799218456,9798.54677425339,0.660798612741815,2385.8142857142857,2431.3714285714286,signal,
trailing_stop,2386.44,,10082.345173447458,0.6854122294307734,,,trailing_stop,-1.7314932251662007
buy,2400.11,0.10927458422610126,9820.07415110055,0.6008010350102417,2378.579642857143,2443.1707142857144,signal,
close_long,2432.48,,10085.882391738858,0.7074322970104279,,,signal,3.5372182913988857
buy,2428.64,0.11872557525869967,9797.54071064257,0.7222387359217798,2399.1275,2487.6649999999995,signal,
take_profit,2490.96,,10093.28136958898,0.8283076064818531,,,take_profit,7.398977850122183
buy,2495.51,0.12984989863450702,9769.239649047582,0.8250376548248264,2471.754642857143,2543.0207142857143,signal,
trailing_stop,2517.0,,10096.071843910637,0.7698564140659223,,,trailing_stop,2.7904743216555277
buy,2518.91,0.10206065850132826,9838.990230605055,0.6241482425569802,2483.165357142857,2590.3992857142857,signal,
trailing_stop,2480.72,,10092.17414736247,0.0,,,trailing_stop,-3.8976965481657317
buy,2498.61,0.10301028785198155,9834.79161203263,0.6063145181227008,2468.8475000000003,2558.135,signal,
trailing_stop,2513.68,,10093.726512400399,0.6287932389846951,,,trailing_stop,1.552365037929332
buy,2516.74,0.10695909113279009,9824.538289382861,0.6116218061576798,2498.0989285714286,2554.0221428571426,signal,
trailing_stop,2500.13,,10091.949921896683,0.6755336121773371,,,trailing_stop,-1.7765905037156084
buy,2503.29,0.11149245712711442,9812.85196889495,0.6448177172285537,2485.2792857142854,2539.311428571429,signal,
close_long,2523.52,,10094.205414304364,0.7446683041835249,,,signal,2.2554924076815266
buy,2538.43,0.12184675133472243,9784.905965313765,0.7612623208152256,2517.205,2580.88,signal,
trailing_stop,2517.55,,10091.661254136496,0.6590519164436999,,,trailing_stop,-2.5441601678689625
buy,2519.0,0.10861508236783818,9818.059861651911,0.6560013557320147,2491.7517857142857,2573.4964285714286,signal,
take_profit,2577.79,,10098.0467348289,0.0,,,take_profit,6.385480692405203
buy,2565.54,0.11501155640313558,9802.9799864144,0.7508490330696281,2532.950714285714,2630.7185714285715,signal,
trailing_stop,2549.7,,10096.224951775475,0.6716851553673429,,,trailing_stop,-1.8217830534256843
buy,2554.67,0.10506568937487273,9827.81678710017,0.637478988353767,2526.827142857143,2610.355714285714,signal,
trailing_stop,2559.29,,10096.710355260388,0.6600583075834945,,,trailing_stop,0.48540348491190055
buy,2555.7,0.10897787839484052,9818.195591446694,0.6336068486716318,2540.0232142857144,2587.053571428571,signal,
trailing_stop,2539.21,,10094.913310045657,0.0,,,trailing_stop,-1.7970452147308964
buy,2544.21,0.10589956571643072,9825.482575954256,0.6109869911330876,2525.8010714285715,2581.027857142857,signal,
trailing_stop,2525.99,,10092.983819958303,0.0,,,trailing_stop,-1.9294900873533947
buy,2533.82,0.10909160703930647,9816.565324209967,0.6411516520471252,2513.8057142857147,2573.8485714285716,signal,
close_long,2525.25,,10092.048904885976,0.6261317837259746,,,signal,-0.9349150723268743
buy,2529.34,0.10562283812271349,9824.892835508672,0.6036300225117668,2510.9275000000002,2566.165,signal,
close_long,2523.9,,10091.474316646589,0.6366357907610698,,,signal,-0.5745882393875671
buy,2528.38,0.11327719973706848,9805.06651037538,0.6707480984484029,2510.110357142857,2564.9192857142857,signal,
close_long,2526.51,,10091.26248828308,0.6358247057226434,,,signal,-0.2118283635083057
buy,2526.9,0.10947380673116197,9814.633126054106,0.6181046249266411,2514.3910714285716,2551.917857142857,signal,
close_long,2521.7,,10090.693224488077,0.6205075505072979,,,signal,-0.5692637950020721
buy,2520.83,0.10683547340281195,9821.379158070067,0.6040415639011258,2504.7853571428573,2552.9192857142853,signal,
trailing_stop,2507.0,,10089.215689890916,0.0,,,trailing_stop,-1.4775345971608815
buy,2514.95,0.12182059535275323,9782.842983608509,0.7477157733999216,2494.932142857143,2554.9857142857136,signal,
trailing_stop,2500.12,,10087.409090461835,0.5857858635308464,,,trailing_stop,-1.8065994290813217
buy,2483.2,0.11026579756475974,9813.597061949024,0.6335585974891507,2463.266071428571,2523.067857142857,signal,
close_long,2472.69,,10086.25019692943,0.6160911548072601,,,signal,-1.1588935324055987
buy,2477.99,0.1088248433326085,9816.58332339966,0.6299284974035155,2454.818571428571,2524.3328571428574,signal,
trailing_stop,2472.4,,10085.6418660552,0.6040569336674486,,,trailing_stop,-0.6083308742292479
buy,2481.0,0.10894480567495386,9815.34980317564,0.62332035247305,2460.469642857143,2522.060714285714,signal,
trailing_stop,2479.4,,10085.467554366121,0.665157040094893,,,trailing_stop,-0.17431168907991626
buy,2472.29,0.1136911549065678,9804.390049002162,0.6702758219027746,2449.3114285714287,2518.2471428571425,signal,
trailing_stop,2456.7,,10083.695109261127,0.6739348676355288,,,trailing_stop,-1.7724451049934085
buy,2458.47,0.10578558010464148,9823.62443414127,0.6045758833474519,2432.8467857142855,2509.7164285714284,signal,
take_profit,2520.4,,10090.246410237009,0.0,,,take_profit,6.551300975880477
buy,2512.12,0.1238359183637965,9779.155722996948,0.786412164066684,2486.3057142857137,2563.7485714285717,signal,
trailing_stop,2503.04,,10089.121980098265,0.6881306984808588,,,trailing_stop,-1.1244301387432631
buy,2506.24,0.11209691803368815,9808.180200245515,0.6769888064503711,2480.775714285714,2557.168571428572,signal,
trailing_stop,2491.27,,10087.443889235301,0.6634615411883321,,,trailing_stop,-1.6780908629642892
buy,2499.68,0.10649529314841974,9821.23973485806,0.6095054767442504,2478.740714285714,2541.558571428571,signal,
trailing_stop,2518.4,,10089.437481123041,0.756249860525305,,,trailing_stop,1.9935918877384446
buy,2525.76,0.1250024955992896,9773.711177838179,0.7868726698587699,2504.0260714285714,2569.227857142858,signal,
trailing_stop,2525.37,,10089.388730149756,0.6691884235917743,,,trailing_stop,-0.048750973283763877
buy,2516.53,0.11038244923268736,9811.607985182221,0.6508743285030155,2495.2835714285716,2559.0228571428574,signal,
take_profit,2563.9,,10094.617546769909,0.8327271350960898,,,take_profit,5.228816620152388
buy,2590.99,0.11642105245367566,9792.97176407296,0.7499683794873151,2564.9078571428568,2643.1542857142854,signal,
trailing_stop,2572.16,,10092.425338352206,0.6697086177724084,,,trailing_stop,-2.1922084177027044
buy,2565.44,0.10628032120179357,9819.769551128276,0.6552596635560103,2536.8739285714287,2622.572142857143,signal,
trailing_stop,2543.99,,10090.145625462426,0.590497043893137,,,trailing_stop,-2.279712889778501
buy,2543.64,0.10501496914934656,9823.025349335383,0.6022846580712953,2525.570357142857,2579.779285714286,signal,
trailing_stop,2526.34,,10088.328866496144,0.5747324933205773,,,trailing_stop,-1.816758966283667
buy,2528.22,0.10766535184013401,9816.12717066688,0.6296255196547316,2507.3592857142858,2569.9414285714283,signal,
close_long,2551.77,,10090.864385531979,0.7379144661708261,,,signal,2.5355190358351756
buy,2547.04,0.11892405582140714,9787.960058392622,0.7094424208189898,2534.159642857143,2572.8007142857136,signal,
trailing_stop,2532.16,,10089.094795581357,0.6462937899744575,,,trailing_stop,-1.7695899506225512
buy,2527.12,0.11366894385143245,9801.839734195526,0.6673223749388612,2510.8325,2559.6949999999993,signal,
trailing_stop,2532.17,,10089.668823747808,0.6369927319731076,,,trailing_stop,0.5740281664497545
buy,2524.04,0.11439811538665405,9800.923404587278,0.6710250621234379,2508.1989285714285,2555.722142857143,signal,
take_profit,2556.29,,10093.358162969029,0.0,,,take_profit,3.6893392212195932
buy,2547.69,0.11955120563164844,9788.778751893335,0.763785663180057,2521.2042857142856,2600.6614285714286,signal,
trailing_stop,2550.14,,10093.651063422827,0.5876982803422379,,,trailing_stop,0.29290045379751695
buy,2554.98,0.09869164086720868,9841.495894839927,0.6040939910195948,2519.306785714286,2626.326428571428,signal,
trailing_stop,2586.08,,10096.720373453798,0.7492364057007295,,,trailing_stop,3.069310030970181
buy,2580.39,0.11407022602203803,9802.374702928792,0.7445908941968398,2548.620357142857,2643.9292857142855,signal,
trailing_stop,2542.11,,10092.353765201675,0.6427293381038612,,,trailing_stop,-4.366608252123587
buy,2509.54,0.09233977259500022,9860.623412283618,0.6022729136619911,2452.4614285714288,2623.697142857143,signal,
trailing_stop,2459.04,,10087.690606685626,0.5610449395714605,,,trailing_stop,-4.663158516047511
buy,2495.89,0.10634557307556136,9822.263754302063,0.7078266045939252,2446.7185714285715,2594.232857142857,signal,
trailing_stop,2465.95,,10084.506620227743,0.6561272559593356,,,trailing_stop,-3.183986457882313
buy,2471.64,0.10606480721894736,9822.352600113103,0.6429417120503982,2436.907857142857,2541.1042857142857,signal,
take_profit,2541.34,,10091.899337290903,0.0,,,take_profit,7.39271706316066
buy,2528.4,0.12406431428261105,9778.215125058749,0.7795940088726775,2506.5803571428573,2572.0392857142856,signal,
take_profit,2572.05,,10097.314744609339,0.0,,,take_profit,5.415407318435983
buy,2556.8,0.11499663397425544,9803.291350863963,0.7554987084154774,2522.1053571428574,2626.189285714286,signal,
trailing_stop,2568.8,,10098.69470421703,0.6068503281750951,,,trailing_stop,1.3799596076910654
buy,2570.01,0.1007547021372494,9839.754112177277,0.621516582602642,2536.3153571428575,2637.3992857142857,signal,
take_profit,2645.67,,10106.317804980734,0.0,,,take_profit,7.623100763704275
buy,2618.5,0.11344903320955167,9809.251511521523,0.7444692049501068,2588.7392857142854,2678.0214285714287,signal,
trailing_stop,2609.41,,10105.28655326886,0.67365518982814,,,trailing_stop,-1.0312517118748412
buy,2616.12,0.10147180246226895,9839.824141411269,0.6203379215462798,2589.368214285714,2669.6235714285713,signal,
take_profit,2679.07,,10111.67420323386,0.0,,,take_profit,6.3876499649998575
buy,2662.18,0.11519503810047144,9805.004276703548,0.7866433021210144,2629.7835714285716,2726.9728571428564,signal,
trailing_stop,2666.21,,10112.138439237406,0.6137211930589679,,,trailing_stop,0.46423600354492295
buy,2663.3,0.10034797568977384,9844.88167558283,0.6233382370434204,2636.9589285714287,2715.9821428571427,signal,
trailing_stop,2652.9,,10111.094820290231,0.6806251339362588,,,trailing_stop,-1.043618947173657
buy,2646.86,0.1076220101314415,9826.234426553723,0.6718994748944735,2625.093928571429,2690.392142857143,signal,
trailing_stop,2641.5,,10110.517966315925,0.0,,,trailing_stop,-0.5768539743045401
buy,2649.4,0.10271928494933753,9838.37349277115,0.6435012818824786,2622.4125,2703.375,signal,
trailing_stop,2651.49,,10110.73264962147,0.6910240829754384,,,trailing_stop,0.21468330554408369
buy,2654.29,0.09859125004996878,9849.042880526338,0.6040882331627011,2627.8596428571427,2707.150714285714,signal,
trailing_stop,2651.09,,10110.41715762131,0.5893020923030836,,,trailing_stop,-0.31549200015988216
buy,2664.2,0.11332565202883185,9808.494955486096,0.7245541630783321,2644.5339285714285,2703.532142857143,signal,
trailing_stop,2650.71,,10108.88839457544,0.611908118230962,,,trailing_stop,-1.528763045868917
buy,2651.81,0.10183767389341081,9838.834232568155,0.608084597520425,2633.876071428572,2687.6778571428567,signal,
trailing_stop,2639.49,,10107.633754433075,0.5762762973957112,,,trailing_stop,-1.2546401423668379
buy,2646.37,0.10498081155313944,9829.815684163194,0.6445486613236726,2625.5039285714283,2688.1021428571426,signal,
trailing_stop,2631.21,,10106.042245329929,0.0,,,trailing_stop,-1.5915091031455788
buy,2633.31,0.11008362027981146,9816.157947210899,0.6697031561938926,2617.9207142857144,2664.0885714285714,signal,
close_long,2629.09,,10105.577692452349,0.6266171154478202,,,signal,-0.46455287758078234
